sale_date,item_name,net_quantity,index_id
04/24/2016,Americano,1,2720
06/13/2016,"Au Lait, Unknown",1,2721
07/21/2016,Drip Coffee,1,2722
09/01/2016,Mocha,1,2723
08/03/2016,"Cappuccino, Unknown",2,2724
03/02/2016,Latte,1,2725
07/03/2016,Latte,1,2726
07/07/2016,Macchiato,1,2727
11/01/2016,Drip Coffee,1,2728
12/10/2016,Cascara Fizz,1,2729
09/10/2016,Latte,1,2730
07/14/2016,Milk,1,2731
09/23/2016,"Cappuccino, Unknown",1,2732
08/07/2016,Drip Coffee,1,2733
02/08/2016,Chemex Coffee,1,2734
07/25/2016,S.O. Iced Coffee,1,2735
04/21/2016,Drip Coffee,1,2736
07/27/2016,Latte,1,2737
03/03/2016,"Cappuccino, Unknown",2,2738
03/14/2016,Shakerato,1,2739
09/20/2016,New Orleans Iced Coffee (cup),2,2740
07/01/2016,New Orleans Iced Coffee (cup),1,2741
12/10/2016,Drip Coffee,1,2742
04/24/2016,Latte,1,2743
03/05/2016,Drip Coffee,1,2744
07/26/2016,New Orleans Iced Coffee (cup),1,2745
07/12/2016,Latte,1,2746
04/22/2016,Apple Juice,1,2747
10/10/2016,Latte,1,2748
03/23/2016,"Cappuccino, Unknown",1,2749
09/02/2016,"Cappuccino, Unknown",1,2750
12/05/2016,Espresso,2,2751
11/02/2016,New Orleans Iced Coffee (cup),1,2752
12/21/2016,S.O. Iced Coffee,1,2753
04/01/2016,"Cappuccino, Unknown",1,2754
03/11/2016,Drip Coffee,2,2755
12/27/2016,Drip Coffee,1,2756
05/23/2016,Drip Coffee,1,2757
08/09/2016,S.O. Iced Coffee,1,2758
09/14/2016,Latte,1,2759
02/28/2016,Mocha,1,2760
09/27/2016,S.O. Iced - 4 oz Oji,1,2761
06/17/2016,New Orleans Iced Coffee (cup),1,2762
05/16/2016,Drip Coffee,1,2763
07/07/2016,Latte,1,2764
09/18/2016,Chemex Coffee,1,2765
06/04/2016,Gibraltar,1,2766
07/07/2016,Americano,1,2767
08/10/2016,New Orleans Iced Coffee (cup),1,2768
08/04/2016,S.O. Iced Coffee,1,2769
03/31/2016,Hot Chocolate,1,2770
03/10/2016,Latte,3,2771
08/04/2016,Latte,1,2772
10/31/2016,Apple Juice,1,2773
03/22/2016,Mocha,1,2774
09/07/2016,Drip Coffee,1,2775
10/17/2016,Latte,1,2776
12/27/2016,Drip Coffee,1,2777
05/07/2016,Latte,1,2778
03/09/2016,"Cappuccino, Unknown",1,2779
05/08/2016,Drip Coffee,1,2780
08/20/2016,New Orleans Iced Coffee (cup),2,2781
02/22/2016,"Au Lait, Unknown",1,2782
06/09/2016,"Cappuccino, Unknown",1,2783
06/14/2016,New Orleans Iced Coffee (cup),2,2784
05/14/2016,S.O. Iced - 4 oz Oji,1,2785
08/31/2016,New Orleans Iced Coffee (cup),1,2786
05/13/2016,S.O. Iced Coffee,1,2787
04/05/2016,"Cappuccino, Unknown",1,2788
02/04/2016,Espresso,-1,2789
03/02/2016,Latte,1,2790
04/05/2016,Latte,2,2791
04/20/2016,S.O. Iced - 4 oz Oji,1,2792
12/31/2016,Latte,1,2793
04/25/2016,Drip Coffee,1,2794
04/14/2016,Drip Coffee,1,2795
05/25/2016,S.O. Iced - 4 oz Oji,1,2796
07/06/2016,"Cappuccino, Unknown",1,2797
12/06/2016,Latte,1,2798
09/13/2016,Macchiato,1,2799
08/22/2016,Hot Chocolate,1,2800
11/11/2016,Latte,1,2801
04/16/2016,New Orleans Iced Coffee (cup),1,2802
12/17/2016,"Cappuccino, Unknown",1,2803
06/27/2016,New Orleans Iced Coffee (cup),1,2804
07/13/2016,"Cappuccino, Unknown",1,2805
10/02/2016,Latte,1,2806
02/23/2016,Americano,1,2807
09/30/2016,Mocha,1,2808
08/01/2016,Latte,1,2809
03/08/2016,New Orleans Iced Coffee (cup),1,2810
07/01/2016,"Cappuccino, Unknown",1,2811
05/15/2016,Latte,1,2812
12/05/2016,Drip Coffee,1,2813
04/22/2016,Drip Coffee,1,2814
12/21/2016,Drip Coffee,1,2815
09/15/2016,Espresso,1,2816
06/13/2016,Apple Juice,1,2817
07/11/2016,Drip Coffee,1,2818
04/26/2016,New Orleans Iced Coffee (cup),1,2819
08/20/2016,Espresso,1,2820
10/11/2016,New Orleans Iced Coffee (cup),1,2821
10/12/2016,New Orleans Iced Coffee (cup),1,2822
11/12/2016,"Cappuccino, Unknown",1,2823
07/05/2016,Mocha,1,2824
12/07/2016,Espresso,1,2825
10/02/2016,Drip Coffee,1,2826
02/17/2016,Latte,2,2827
10/29/2016,S.O. Iced Coffee,1,2828
09/12/2016,Drip Coffee,1,2829
04/25/2016,New Orleans Iced Coffee (cup),1,2830
12/30/2016,"Cappuccino, Unknown",1,2831
08/16/2016,Sparkling Water,1,2832
02/20/2016,Latte,1,2833
02/07/2016,New Orleans Iced Coffee (cup),1,2834
08/30/2016,New Orleans Iced Coffee (cup),2,2835
06/24/2016,"Au Lait, Unknown",2,2836
11/22/2016,Mocha,1,2837
07/05/2016,S.O. Iced - 4 oz Oji,1,2838
07/19/2016,Chemex Coffee,2,2839
11/11/2016,Drip Coffee,1,2840
06/23/2016,New Orleans Iced Coffee (cup),1,2841
03/04/2016,Drip Coffee,1,2842
05/03/2016,New Orleans Iced Coffee (cup),1,2843
07/24/2016,"Cappuccino, Unknown",1,2844
02/08/2016,Sowden Au Lait,1,2845
06/30/2016,Mocha,1,2846
05/02/2016,Latte,1,2847
12/02/2016,"Cappuccino, Unknown",1,2848
05/11/2016,S.O. Iced Coffee,1,2849
10/02/2016,Chemex Coffee,1,2850
08/10/2016,S.O. Iced Coffee,1,2851
06/18/2016,Macchiato,1,2852
02/07/2016,Cascara Fizz,1,2853
09/21/2016,Sparkling Water,1,2854
11/06/2016,NOLA Carton,1,2855
04/08/2016,Latte,1,2856
02/07/2016,"Cappuccino, Unknown",1,2857
02/23/2016,Sparkling Water,1,2858
12/13/2016,"Cappuccino, Unknown",1,2859
02/20/2016,Cascara Fizz,1,2860
05/16/2016,Mocha,1,2861
12/29/2016,Americano,2,2862
10/22/2016,Latte,1,2863
07/07/2016,Drip Coffee,1,2864
04/10/2016,New Orleans Iced Coffee (cup),1,2865
03/16/2016,Latte,1,2866
12/01/2016,Latte,1,2867
06/03/2016,New Orleans Iced Coffee (cup),1,2868
09/14/2016,Drip Coffee,1,2869
06/14/2016,Latte,1,2870
06/21/2016,"Cappuccino, Unknown",1,2871
10/26/2016,Sparkling Water,2,2872
02/04/2016,Gibraltar,-1,2873
02/05/2016,Gibraltar,1,2874
12/29/2016,"Cappuccino, Unknown",1,2875
09/21/2016,"Cappuccino, Unknown",2,2876
02/19/2016,Chemex Coffee,1,2877
05/07/2016,Espresso,2,2878
07/06/2016,S.O. Iced - 4 oz Oji,1,2879
06/14/2016,"Cappuccino, Unknown",1,2880
05/19/2016,Sparkling Water,1,2881
05/29/2016,S.O. Iced Coffee,1,2882
09/23/2016,NOLA Carton,1,2883
03/30/2016,Latte,1,2884
07/31/2016,New Orleans Iced Coffee (cup),1,2885
12/29/2016,Still Water,1,2886
10/08/2016,New Orleans Iced Coffee (cup),1,2887
12/10/2016,Drip Coffee,1,2888
07/22/2016,Americano,1,2889
10/04/2016,S.O. Iced Coffee,2,2890
07/14/2016,Latte,1,2891
03/17/2016,Drip Coffee,1,2892
05/21/2016,Latte,1,2893
09/28/2016,Tea,1,2894
12/27/2016,"Cappuccino, Unknown",1,2895
05/30/2016,New Orleans Iced Coffee (cup),1,2896
10/12/2016,New Orleans Iced Coffee (cup),1,2897
08/03/2016,New Orleans Iced Coffee (cup),1,2898
05/16/2016,New Orleans Iced Coffee (cup),1,2899
11/25/2016,Latte,1,2900
03/07/2016,Chemex Coffee,1,2901
11/14/2016,Latte,1,2902
06/28/2016,New Orleans Iced Coffee (cup),1,2903
07/26/2016,Latte,1,2904
05/29/2016,Drip Coffee,1,2905
09/27/2016,Drip Coffee,1,2906
05/24/2016,Drip Coffee,1,2907
11/02/2016,Drip Coffee,1,2908
05/23/2016,Mocha,1,2909
12/27/2016,Americano,1,2910
02/22/2016,Latte,1,2911
11/06/2016,"Cappuccino, Unknown",1,2912
06/30/2016,"Cappuccino, Unknown",1,2913
04/29/2016,NOLA Carton,2,2914
03/19/2016,"Cappuccino, Unknown",1,2915
04/05/2016,Drip Coffee,1,2916
12/31/2016,Mocha,1,2917
06/16/2016,Macchiato,1,2918
06/07/2016,NOLA Carton,2,2919
11/12/2016,Latte,1,2920
05/12/2016,S.O. Iced Coffee,1,2921
10/18/2016,Americano,1,2922
05/21/2016,"Cappuccino, Unknown",1,2923
08/04/2016,Espresso,1,2924
05/09/2016,Latte,1,2925
05/11/2016,Cascara Fizz,1,2926
11/09/2016,Drip Coffee,1,2927
06/28/2016,Drip Coffee,1,2928
10/03/2016,"Cappuccino, Unknown",1,2929
09/12/2016,Latte,1,2930
08/30/2016,Sparkling Water,1,2931
10/11/2016,S.O. Iced Coffee,1,2932
05/15/2016,S.O. Iced Coffee,1,2933
11/11/2016,Milk,2,2934
11/29/2016,Drip Coffee,1,2935
02/27/2016,Americano,1,2936
11/09/2016,Latte,1,2937
09/13/2016,Chemex Coffee,1,2938
10/15/2016,"Cappuccino, Unknown",1,2939
04/13/2016,Drip Coffee,1,2940
10/25/2016,"Cappuccino, Unknown",1,2941
05/22/2016,Drip Coffee,1,2942
08/31/2016,Mocha,1,2943
08/18/2016,New Orleans Iced Coffee (cup),1,2944
02/09/2016,Espresso,1,2945
05/28/2016,"Cappuccino, Unknown",1,2946
05/20/2016,New Orleans Iced Coffee (cup),1,2947
06/02/2016,Tea,1,2948
09/02/2016,S.O. Iced - 4 oz Oji,1,2949
09/24/2016,New Orleans Iced Coffee (cup),1,2950
10/10/2016,Americano,1,2951
10/11/2016,Americano,1,2952
10/11/2016,Apple Juice,1,2953
06/05/2016,"Cappuccino, Unknown",1,2954
08/31/2016,NOLA Carton,1,2955
08/23/2016,New Orleans Iced Coffee (cup),1,2956
10/06/2016,Latte,1,2957
02/23/2016,"Cappuccino, Unknown",1,2958
02/16/2016,"Cappuccino, Unknown",1,2959
06/09/2016,"Cappuccino, Unknown",1,2960
11/26/2016,Drip Coffee,1,2961
09/16/2016,NOLA Carton,2,2962
02/07/2016,Latte,1,2963
07/27/2016,New Orleans Iced Coffee (cup),1,2964
04/20/2016,New Orleans Iced Coffee (cup),1,2965
11/22/2016,Latte,1,2966
02/14/2016,S.O. Iced - 4 oz Oji,1,2967
03/19/2016,Americano,1,2968
09/06/2016,New Orleans Iced Coffee (cup),3,2969
03/09/2016,Latte,1,2970
05/15/2016,Latte,1,2971
06/26/2016,"Cappuccino, Unknown",1,2972
08/11/2016,Chemex Coffee,1,2973
09/22/2016,Cascara Fizz,1,2974
04/23/2016,S.O. Iced Coffee,1,2975
07/06/2016,New Orleans Iced Coffee (cup),2,2976
12/06/2016,"Cappuccino, Unknown",1,2977
04/02/2016,Latte,2,2978
03/22/2016,Apple Juice,1,2979
10/19/2016,Chemex Coffee,2,2980
11/15/2016,Gibraltar,1,2981
12/14/2016,Chemex Coffee,1,2982
03/14/2016,New Orleans Iced Coffee (cup),1,2983
09/13/2016,Drip Coffee,1,2984
08/09/2016,Drip Coffee,1,2985
03/18/2016,Drip Coffee,1,2986
03/06/2016,Drip Coffee,1,2987
10/17/2016,Americano,1,2988
11/04/2016,Latte,1,2989
05/10/2016,Latte,1,2990
10/02/2016,Tea,1,2991
02/11/2016,Drip Coffee,1,2992
07/13/2016,Drip Coffee,1,2993
05/14/2016,New Orleans Iced Coffee (cup),1,2994
08/14/2016,"Cappuccino, Unknown",1,2995
09/25/2016,New Orleans Iced Coffee (cup),1,2996
04/20/2016,"Cappuccino, Unknown",1,2997
09/19/2016,S.O. Iced - 4 oz Oji,1,2998
04/30/2016,Sparkling Water,1,2999
10/18/2016,Latte,1,3000
10/02/2016,Drip Coffee,1,3001
11/26/2016,NOLA Carton,1,3002
06/11/2016,Gibraltar,2,3003
08/02/2016,"Cappuccino, Unknown",1,3004
05/31/2016,Hot Chocolate,1,3005
06/14/2016,"Au Lait, Unknown",1,3006
10/11/2016,"Cappuccino, Unknown",1,3007
09/11/2016,"Cappuccino, Unknown",1,3008
05/19/2016,Latte,1,3009
02/22/2016,Sparkling Water,1,3010
05/06/2016,Latte,1,3011
10/04/2016,"Cappuccino, Unknown",1,3012
07/02/2016,Latte,1,3013
07/19/2016,"Cappuccino, Unknown",1,3014
07/18/2016,Mocha,2,3015
03/21/2016,Cascara Fizz,1,3016
03/10/2016,New Orleans Iced Coffee (cup),1,3017
05/07/2016,New Orleans Iced Coffee (cup),2,3018
12/30/2016,Tea,1,3019
12/09/2016,Drip Coffee,2,3020
06/26/2016,New Orleans Iced Coffee (cup),1,3021
04/06/2016,Latte,1,3022
10/15/2016,Latte,1,3023
12/09/2016,Drip Coffee,1,3024
06/29/2016,S.O. Iced Coffee,1,3025
09/07/2016,Chemex Coffee,1,3026
07/27/2016,Chemex Coffee,1,3027
08/18/2016,New Orleans Iced Coffee (cup),2,3028
02/07/2016,"Cappuccino, Unknown",1,3029
03/18/2016,Latte,1,3030
07/27/2016,S.O. Iced Coffee,1,3031
12/07/2016,Latte,1,3032
09/10/2016,New Orleans Iced Coffee (cup),1,3033
04/20/2016,New Orleans Iced Coffee (cup),1,3034
04/16/2016,Juice,1,3035
07/11/2016,Chemex Coffee,1,3036
09/17/2016,New Orleans Iced Coffee (cup),1,3037
07/07/2016,Tea,1,3038
03/05/2016,"Au Lait, Unknown",1,3039
09/20/2016,NOLA Carton,2,3040
08/03/2016,NOLA Carton,1,3041
09/26/2016,Drip Coffee,1,3042
08/10/2016,"Cappuccino, Unknown",1,3043
07/15/2016,Drip Coffee,1,3044
09/22/2016,Mocha,1,3045
03/09/2016,Drip Coffee,2,3046
05/27/2016,Hot Chocolate,1,3047
02/17/2016,Americano,1,3048
10/21/2016,Latte,1,3049
05/10/2016,Latte,1,3050
03/25/2016,Latte,1,3051
11/11/2016,Latte,1,3052
03/21/2016,Drip Coffee,1,3053
12/26/2016,Tea,2,3054
07/16/2016,NOLA Carton,1,3055
08/27/2016,Americano,1,3056
07/06/2016,Mocha,1,3057
05/18/2016,Mocha,1,3058
05/20/2016,"Cappuccino, Unknown",1,3059
10/28/2016,Espresso,1,3060
11/29/2016,Gibraltar,1,3061
07/09/2016,"Cappuccino, Unknown",1,3062
03/12/2016,Cascara Fizz,1,3063
11/29/2016,New Orleans Iced Coffee (cup),3,3064
08/16/2016,Latte,1,3065
07/30/2016,S.O. Iced Coffee,1,3066
12/20/2016,Espresso,1,3067
03/11/2016,New Orleans Iced Coffee (cup),1,3068
11/03/2016,NOLA Carton,1,3069
09/10/2016,Latte,1,3070
06/03/2016,Gibraltar,1,3071
06/16/2016,Latte,1,3072
04/06/2016,Latte,1,3073
09/21/2016,Espresso,1,3074
12/22/2016,Espresso,1,3075
09/10/2016,"Cappuccino, Unknown",1,3076
04/24/2016,Macchiato,1,3077
02/23/2016,Latte,1,3078
02/25/2016,S.O. Iced - 4 oz Oji,1,3079
11/01/2016,S.O. Iced - 4 oz Oji,1,3080
09/16/2016,Drip Coffee,1,3081
03/26/2016,Latte,1,3082
09/28/2016,Latte,1,3083
06/05/2016,"Cappuccino, Unknown",1,3084
08/15/2016,Mocha,1,3085
10/09/2016,Latte,1,3086
02/08/2016,Latte,1,3087
11/09/2016,New Orleans Iced Coffee (cup),1,3088
03/28/2016,Apple Juice,1,3089
08/27/2016,Latte,1,3090
02/11/2016,Latte,1,3091
11/03/2016,Chemex Coffee,1,3092
05/24/2016,"Cappuccino, Unknown",1,3093
09/05/2016,New Orleans Iced Coffee (cup),1,3094
03/27/2016,New Orleans Iced Coffee (cup),1,3095
03/14/2016,Drip Coffee,1,3096
08/19/2016,Macchiato,1,3097
06/25/2016,New Orleans Iced Coffee (cup),1,3098
04/05/2016,Espresso,1,3099
08/27/2016,New Orleans Iced Coffee (cup),1,3100
02/12/2016,Espresso,1,3101
02/26/2016,New Orleans Iced Coffee (cup),2,3102
12/19/2016,"Cappuccino, Unknown",1,3103
07/14/2016,Apple Juice,2,3104
03/11/2016,Drip Coffee,1,3105
07/04/2016,"Cappuccino, Unknown",1,3106
08/17/2016,"Cappuccino, Unknown",1,3107
10/26/2016,Chemex Coffee,1,3108
08/28/2016,Macchiato,1,3109
08/30/2016,Drip Coffee,1,3110
08/24/2016,Macchiato,1,3111
11/13/2016,Latte,1,3112
10/28/2016,Americano,1,3113
11/30/2016,"Cappuccino, Unknown",2,3114
03/30/2016,Latte,1,3115
11/01/2016,Macchiato,1,3116
09/07/2016,S.O. Iced Coffee,1,3117
04/28/2016,New Orleans Iced Coffee (cup),1,3118
10/23/2016,New Orleans Iced Coffee (cup),1,3119
06/13/2016,New Orleans Iced Coffee (cup),1,3120
09/12/2016,New Orleans Iced Coffee (cup),1,3121
03/26/2016,Latte,1,3122
12/21/2016,New Orleans Iced Coffee (cup),1,3123
11/30/2016,Latte,1,3124
06/26/2016,Drip Coffee,1,3125
04/22/2016,New Orleans Iced Coffee (cup),1,3126
02/17/2016,New Orleans Iced Coffee (cup),1,3127
08/10/2016,Espresso,1,3128
07/23/2016,S.O. Iced - 4 oz Oji,1,3129
06/11/2016,Drip Coffee,2,3130
10/20/2016,Drip Coffee,1,3131
11/18/2016,Mocha,1,3132
12/14/2016,"Cappuccino, Unknown",2,3133
03/02/2016,"Cappuccino, Unknown",1,3134
11/01/2016,S.O. Iced Coffee,2,3135
07/02/2016,S.O. Iced - 4 oz Oji,1,3136
05/10/2016,New Orleans Iced Coffee (cup),1,3137
07/28/2016,Latte,1,3138
12/27/2016,Mocha,1,3139
09/04/2016,Latte,1,3140
05/05/2016,New Orleans Iced Coffee (cup),1,3141
05/01/2016,New Orleans Iced Coffee (cup),1,3142
09/04/2016,Chemex Coffee,1,3143
04/07/2016,"Cappuccino, Unknown",1,3144
05/21/2016,S.O. Iced Coffee,2,3145
12/22/2016,Chemex Coffee,1,3146
03/19/2016,"Cappuccino, Unknown",1,3147
08/13/2016,Latte,1,3148
04/29/2016,Drip Coffee,1,3149
05/12/2016,"Cappuccino, Unknown",1,3150
12/11/2016,Espresso,1,3151
07/10/2016,New Orleans Iced Coffee (cup),2,3152
05/21/2016,Latte,1,3153
07/19/2016,Drip Coffee,1,3154
02/19/2016,"Cappuccino, Unknown",1,3155
11/26/2016,Gibraltar,1,3156
07/09/2016,Americano,1,3157
11/11/2016,Latte,1,3158
05/20/2016,Latte,1,3159
06/16/2016,Americano,1,3160
08/19/2016,"Cappuccino, Unknown",1,3161
11/07/2016,"Cappuccino, Unknown",1,3162
10/17/2016,Latte,1,3163
04/22/2016,Latte,1,3164
10/21/2016,New Orleans Iced Coffee (cup),1,3165
06/07/2016,"Cappuccino, Unknown",1,3166
11/29/2016,New Orleans Iced Coffee (cup),1,3167
06/30/2016,Drip Coffee,1,3168
06/21/2016,New Orleans Iced Coffee (cup),1,3169
02/19/2016,Chemex Coffee,1,3170
07/03/2016,Macchiato,1,3171
12/09/2016,Latte,1,3172
04/20/2016,Gibraltar,1,3173
08/23/2016,Mocha,1,3174
08/19/2016,S.O. Iced - 4 oz Oji,2,3175
03/29/2016,NOLA Carton,1,3176
11/08/2016,New Orleans Iced Coffee (cup),1,3177
07/30/2016,"Cappuccino, Unknown",1,3178
11/21/2016,Macchiato,1,3179
08/10/2016,Hot Chocolate,1,3180
08/30/2016,Latte,1,3181
06/08/2016,New Orleans Iced Coffee (cup),1,3182
06/02/2016,Drip Coffee,1,3183
07/10/2016,Drip Coffee,1,3184
05/04/2016,New Orleans Iced Coffee (cup),1,3185
11/23/2016,New Orleans Iced Coffee (cup),3,3186
10/11/2016,Americano,1,3187
06/16/2016,Drip Coffee,1,3188
07/03/2016,"Cappuccino, Unknown",1,3189
08/09/2016,Drip Coffee,2,3190
05/28/2016,New Orleans Iced Coffee (cup),1,3191
04/23/2016,Latte,1,3192
09/16/2016,Gibraltar,1,3193
10/15/2016,Latte,1,3194
06/21/2016,New Orleans Iced Coffee (cup),1,3195
05/16/2016,Latte,1,3196
09/01/2016,"Cappuccino, Unknown",2,3197
12/14/2016,Mocha,1,3198
11/16/2016,New Orleans Iced Coffee (cup),1,3199
02/13/2016,Chemex Coffee,2,3200
08/17/2016,Latte,1,3201
06/09/2016,"Cappuccino, Unknown",1,3202
09/14/2016,NOLA Carton,1,3203
02/21/2016,Drip Coffee,1,3204
09/14/2016,Drip Coffee,1,3205
11/15/2016,New Orleans Iced Coffee (cup),2,3206
02/25/2016,"Cappuccino, Unknown",1,3207
04/28/2016,Latte,2,3208
02/19/2016,Latte,1,3209
12/13/2016,Chemex Coffee,1,3210
10/07/2016,Drip Coffee,1,3211
03/28/2016,Americano,1,3212
06/08/2016,NOLA Carton,1,3213
09/30/2016,Latte,1,3214
12/30/2016,Drip Coffee,2,3215
08/21/2016,New Orleans Iced Coffee (cup),1,3216
06/06/2016,Latte,1,3217
10/27/2016,Latte,1,3218
07/02/2016,Espresso,1,3219
04/17/2016,"Cappuccino, Unknown",1,3220
08/31/2016,Americano,1,3221
03/13/2016,Chemex Coffee,1,3222
03/24/2016,"Cappuccino, Unknown",1,3223
02/16/2016,Drip Coffee,1,3224
04/05/2016,New Orleans Iced Coffee (cup),2,3225
05/18/2016,S.O. Iced - 4 oz Oji,1,3226
08/07/2016,Mocha,1,3227
08/15/2016,"Cappuccino, Unknown",1,3228
08/19/2016,New Orleans Iced Coffee (cup),1,3229
11/01/2016,New Orleans Iced Coffee (cup),1,3230
11/24/2016,Cascara Fizz,1,3231
10/12/2016,Drip Coffee,1,3232
07/15/2016,New Orleans Iced Coffee (cup),1,3233
04/15/2016,NOLA Carton,1,3234
12/17/2016,"Cappuccino, Unknown",1,3235
05/16/2016,Espresso,1,3236
12/31/2016,Tea,1,3237
10/01/2016,Gibraltar,1,3238
08/24/2016,Americano,1,3239
05/30/2016,Drip Coffee,4,3240
04/11/2016,Latte,1,3241
10/24/2016,Espresso,1,3242
03/16/2016,"Cappuccino, Unknown",1,3243
09/29/2016,Latte,1,3244
12/13/2016,Espresso,1,3245
11/23/2016,Latte,1,3246
10/06/2016,New Orleans Iced Coffee (cup),1,3247
12/13/2016,New Orleans Iced Coffee (cup),1,3248
09/20/2016,Latte,1,3249
11/02/2016,Espresso,1,3250
12/08/2016,Drip Coffee,1,3251
10/05/2016,S.O. Iced - 4 oz Oji,1,3252
06/28/2016,S.O. Iced Coffee,1,3253
07/04/2016,Latte,2,3254
07/14/2016,"Cappuccino, Unknown",1,3255
12/03/2016,Latte,1,3256
04/14/2016,Americano,1,3257
10/24/2016,Latte,1,3258
07/20/2016,"Cappuccino, Unknown",1,3259
05/25/2016,New Orleans Iced Coffee (cup),1,3260
02/16/2016,Drip Coffee,2,3261
09/27/2016,"Cappuccino, Unknown",1,3262
11/16/2016,New Orleans Iced Coffee (cup),1,3263
11/03/2016,Latte,1,3264
08/22/2016,Latte,1,3265
07/29/2016,NOLA Carton,1,3266
11/29/2016,NOLA Carton,1,3267
12/02/2016,NOLA Carton,1,3268
02/21/2016,Latte,1,3269
08/30/2016,Latte,1,3270
03/20/2016,Mocha,1,3271
04/22/2016,Gibraltar,1,3272
05/04/2016,Latte,1,3273
04/30/2016,Americano,1,3274
07/20/2016,S.O. Iced - 4 oz Oji,1,3275
06/29/2016,New Orleans Iced Coffee (cup),2,3276
04/22/2016,Espresso,1,3277
10/07/2016,"Cappuccino, Unknown",1,3278
03/09/2016,S.O. Iced Coffee,1,3279
01/23/2016,"Au Lait, Unknown",-1,3280
06/26/2016,New Orleans Iced Coffee (cup),1,3281
12/13/2016,Drip Coffee,1,3282
11/04/2016,Drip Coffee,2,3283
09/16/2016,New Orleans Iced Coffee (cup),1,3284
03/24/2016,New Orleans Iced Coffee (cup),1,3285
05/31/2016,Latte,1,3286
04/24/2016,S.O. Iced Coffee,1,3287
06/03/2016,Americano,1,3288
08/12/2016,Drip Coffee,1,3289
10/11/2016,Hot Chocolate,1,3290
04/27/2016,Latte,1,3291
10/04/2016,S.O. Iced Coffee,1,3292
07/19/2016,Latte,1,3293
03/02/2016,New Orleans Iced Coffee (cup),1,3294
03/01/2016,Shakerato,1,3295
02/15/2016,Milk,1,3296
11/08/2016,Hot Chocolate,1,3297
05/02/2016,S.O. Iced Coffee,1,3298
04/04/2016,Drip Coffee,1,3299
09/01/2016,Latte,1,3300
12/30/2016,Latte,1,3301
04/26/2016,Apple Juice,1,3302
05/01/2016,Latte,1,3303
08/24/2016,"Cappuccino, Unknown",2,3304
12/06/2016,Americano,1,3305
05/08/2016,Latte,1,3306
07/23/2016,Drip Coffee,1,3307
03/24/2016,"Cappuccino, Unknown",1,3308
08/17/2016,Latte,1,3309
06/08/2016,Macchiato,2,3310
07/29/2016,New Orleans Iced Coffee (cup),1,3311
08/11/2016,Drip Coffee,1,3312
07/21/2016,S.O. Iced Coffee,1,3313
06/21/2016,Mocha,1,3314
02/16/2016,S.O. Iced - 4 oz Oji,1,3315
11/20/2016,Macchiato,1,3316
06/27/2016,"Cappuccino, Unknown",1,3317
07/18/2016,"Au Lait, Unknown",1,3318
03/11/2016,New Orleans Iced Coffee (cup),1,3319
12/13/2016,Drip Coffee,1,3320
05/19/2016,"Cappuccino, Unknown",1,3321
12/06/2016,"Au Lait, Unknown",1,3322
04/29/2016,New Orleans Iced Coffee (cup),2,3323
08/27/2016,Mocha,1,3324
03/08/2016,Latte,2,3325
05/14/2016,S.O. Iced Coffee,1,3326
03/01/2016,Shakerato,1,3327
02/28/2016,New Orleans Iced Coffee (cup),1,3328
12/06/2016,Drip Coffee,1,3329
03/27/2016,Drip Coffee,2,3330
08/02/2016,Gibraltar,1,3331
08/02/2016,Drip Coffee,1,3332
03/15/2016,New Orleans Iced Coffee (cup),1,3333
03/23/2016,Drip Coffee,1,3334
02/22/2016,Shakerato,1,3335
03/15/2016,"Au Lait, Unknown",1,3336
02/14/2016,"Cappuccino, Unknown",1,3337
10/04/2016,Latte,1,3338
12/18/2016,Hot Chocolate,1,3339
09/13/2016,Drip Coffee,1,3340
05/06/2016,New Orleans Iced Coffee (cup),1,3341
04/30/2016,New Orleans Iced Coffee (cup),1,3342
04/12/2016,Latte,2,3343
06/21/2016,New Orleans Iced Coffee (cup),2,3344
12/21/2016,Latte,1,3345
05/09/2016,New Orleans Iced Coffee (cup),1,3346
05/09/2016,Chemex Coffee,1,3347
05/26/2016,New Orleans Iced Coffee (cup),1,3348
08/28/2016,Latte,1,3349
09/24/2016,Drip Coffee,1,3350
08/19/2016,S.O. Iced Coffee,1,3351
11/05/2016,Mocha,1,3352
09/01/2016,Sparkling Water,1,3353
05/24/2016,Cascara Fizz,1,3354
07/29/2016,Still Water,1,3355
10/26/2016,Macchiato,1,3356
04/13/2016,Latte,1,3357
05/11/2016,S.O. Iced - 4 oz Oji,1,3358
08/05/2016,Latte,1,3359
11/03/2016,Americano,1,3360
12/07/2016,Drip Coffee,1,3361
06/19/2016,New Orleans Iced Coffee (cup),1,3362
12/17/2016,Drip Coffee,1,3363
07/01/2016,New Orleans Iced Coffee (cup),1,3364
05/16/2016,New Orleans Iced Coffee (cup),1,3365
09/29/2016,Latte,1,3366
04/21/2016,Americano,1,3367
12/16/2016,Chemex Coffee,1,3368
02/15/2016,New Orleans Iced Coffee (cup),1,3369
10/24/2016,Drip Coffee,1,3370
02/28/2016,Tea,1,3371
07/20/2016,New Orleans Iced Coffee (cup),1,3372
09/11/2016,Milk,2,3373
05/27/2016,S.O. Iced - 4 oz Oji,1,3374
03/30/2016,Latte,1,3375
06/19/2016,"Cappuccino, Unknown",2,3376
03/04/2016,Gibraltar,1,3377
05/30/2016,Drip Coffee,1,3378
